,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,last_review,calculated_host_listings_count,availability_365,price_per_minimum_night,review_rate_per_month,is_expensive
20692,16414081,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715,Laura,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2019-01-18,2,8,58.0,8.32,False
20693,16414538,Beautiful Studio with a top location in Manhattan,21058022,Pablo,Manhattan,Greenwich Village,40,-73,Private room,2017-07-30,3,0,30.0,0.8,False
20694,16414567,Studio near Central Park East!,18483938,Oscar,Manhattan,Upper East Side,40,-73,Entire home/apt,2017-01-03,1,0,22.5,0.03,False
20695,16414744,Beautiful room in the heart of Time Square,4923854,Carly,Manhattan,Hell's Kitchen,40,-73,Private room,2018-01-01,1,8,50.0,0.2,False
20696,16415297,"Spacious&Sunny bedroom near Central Park,UpperEast",12895206,Salvatore,Manhattan,Upper East Side,40,-73,Private room,2017-12-29,1,0,9.285714285714286,0.52,False
20697,16415365,Private cozy room close to Columbia University,8594019,Jose Vicente,Manhattan,Morningside Heights,40,-73,Private room,2017-09-02,2,0,16.666666666666668,0.8999999999999999,False
20698,16415427,Private Bedroom in Midtown -Heart of NYC,23341466,Mo,Manhattan,Theater District,40,-73,Private room,2017-12-08,1,0,13.125,0.05,False
20699,16415673,Cozy bedroom in a home-y Bushwick place,74868631,Melkorka,Brooklyn,Bushwick,40,-73,Entire home/apt,2018-10-27,1,66,23.333333333333332,0.39,False
20700,16415769,very clean and spacious,107578852,Carlos,Manhattan,Washington Heights,40,-73,Private room,2019-06-16,2,120,53.0,882.7499999999999,False
20701,16415910,Clean and spacious private room for your NYC trip!,53850552,Virginia,Manhattan,Harlem,40,-73,Private room,2017-07-29,1,0,8.333333333333334,0.52,False
20702,16416474,Sun Drenched Spacious Loft in NYCs Trendiest Hood,6755652,Jenny,Manhattan,Lower East Side,40,-73,Entire home/apt,2019-06-23,1,117,68.33333333333333,342.71999999999997,False
20704,16416857,Warm and quiet studio in heart of chinatown,107589614,Jim,Manhattan,Chinatown,40,-73,Entire home/apt,2018-08-26,2,151,35.5,5.16,False
20705,16417951,Cozy modern sunny room for 2,87690038,Wesly/Jessica,Brooklyn,Crown Heights,40,-73,Private room,2019-06-17,4,332,26.0,493.22999999999996,False
20706,16418497,Bright Creative Environment,53611405,Tye,Brooklyn,Williamsburg,40,-73,Private room,2018-08-11,1,285,58.5,0.30000000000000004,False
20707,16420915,"CLASSIC NEW YORK! Heart of UWS!
CLEAN. BRIGHT. NEW",27847787,Samuel,Manhattan,Upper West Side,40,-73,Entire home/apt,2019-01-02,1,0,38.333333333333336,3.33,False
20708,16422375,Nice place,71540842,Willy,Queens,Ridgewood,40,-73,Entire home/apt,2019-06-08,2,72,25.0,263.7,False
20709,16423080,Private Studio Apartment close to ferry and subway,15231187,Conor,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-06-13,1,0,29.666666666666668,155.25,False
20710,16423090,Shared Flatbush House in Brooklyn.,27977412,Daria,Brooklyn,East Flatbush,40,-73,Shared room,2018-04-03,4,365,1.0,0.6,False
20712,16423876,newly renovated apt in Brooklyn!,107417836,Rito,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-24,1,329,66.66666666666667,182.5,False
20714,16424565,Modern Apartment 7 min from JFK Airport and Casino,43197578,James,Queens,South Ozone Park,40,-73,Entire home/apt,2019-07-08,1,42,89.0,4.0,False
20715,16424642,Skylight loft bed room in large artist house!,3619937,Freddi,Brooklyn,Bushwick,40,-73,Private room,2019-01-16,2,0,5.857142857142857,1.68,False
20716,16424684,Sunny private room in fabulous North Park Slope!,7009468,Sarah,Brooklyn,Park Slope,40,-73,Private room,2018-09-29,1,108,75.0,0.30000000000000004,False
20717,16424743,Garden studio w/ private entry&bath. No smokers.,107671914,Etwin,Brooklyn,East Flatbush,40,-73,Private room,2019-01-01,1,50,30.0,46.08,False
20718,16424934,Stylish and cozy East Village 2 bedroom apartment,20823812,Stephanie,Manhattan,East Village,40,-73,Entire home/apt,2016-12-28,1,0,135.0,0.03,False
20719,16425205,Room for rent (females ONLY),73550323,Chioma,Bronx,Parkchester,40,-73,Private room,2017-01-01,1,0,40.0,0.03,False
20720,16425234,Williamsburg Sun-Filled Home Away From Home!,6439477,Lindsay,Brooklyn,Williamsburg,40,-73,Private room,2018-09-04,1,146,46.5,1.61,False
20721,16426099,All season studio in Astoria,107682732,Elva,Queens,Ditmars Steinway,40,-73,Entire home/apt,2019-06-28,1,12,33.333333333333336,281.78999999999996,False
20722,16426123,Large apt in prime carol gardens,40611169,Sol,Brooklyn,Carroll Gardens,40,-73,Entire home/apt,2018-09-30,5,152,350.0,218.94,False
20725,16427395,"Unique, Lofted 1BR in the heart of West Village",43151590,Kharay,Manhattan,West Village,40,-74,Entire home/apt,2018-12-30,1,0,50.0,0.52,False
20726,16427668,Chelsea 1bedroom,22526477,Mathew,Manhattan,Chelsea,40,-74,Entire home/apt,2017-01-03,1,0,75.0,0.03,False
20727,16427742,Cozy room (1 br in a 2 br apt) Upper west side,107699884,Cynthia,Manhattan,Upper West Side,40,-73,Private room,2019-06-15,1,24,86.0,65.10000000000001,False
20728,16427854,Trendy 1 bedroom apartment in cool LES hood.,83185960,Dr. Amy,Manhattan,Lower East Side,40,-73,Entire home/apt,2019-05-28,1,1,60.0,77.42,False
20729,16428383,2 blocks to 2 ⭐️⭐️⭐️⭐️⭐️,45247495,Carlos,Bronx,Fieldston,40,-73,Entire home/apt,2019-07-01,1,250,22.5,2.56,False
20730,16428888,Bright and quiet room in East Village,7546451,Clément,Manhattan,East Village,40,-73,Private room,2018-12-20,1,0,10.0,2.72,False
20731,16428954,Luxury apartment near Williamsburg & Manhattan,19803201,Gino,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-06-09,2,326,5.966666666666667,37.76,False
20732,16429097,East Williamsburg 1BR Apt. w/ yard!,11429272,Greicy,Brooklyn,Williamsburg,40,-73,Entire home/apt,2018-10-13,1,0,116.0,103.94999999999999,False
20733,16429863,Sunny Private Bedroom in an apartment Sunnyside,44269300,Franklyn,Queens,Sunnyside,40,-73,Private room,2019-04-20,1,19,57.5,18.72,False
20734,16429866,Sunny room in Brooklyn by N train,36758315,Isadora,Brooklyn,Sunset Park,40,-74,Private room,2017-01-02,1,0,30.0,0.03,False
20735,16430924,Pacific Street Gem!!!,39834676,Nette,Brooklyn,Crown Heights,40,-73,Entire home/apt,2019-02-23,1,266,45.666666666666664,0.95,False
20736,16431249,Cozy apartment in heart of Manhattan!,16792201,Ileana,Manhattan,Kips Bay,40,-73,Entire home/apt,2019-04-21,1,0,21.11111111111111,1.0,False
20738,16436865,One bedroom by Lincoln Center,91299100,Christopher,Manhattan,Upper West Side,40,-73,Entire home/apt,2017-04-24,2,0,50.0,0.14,False
20739,16437145,Dreamy 2BR in Architect's Brownstone,4965750,Jess & Hagan,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-28,1,127,82.5,273.24,False
20741,16437333,quaint village apartment for up to 6,2488129,Jacqueline,Manhattan,Greenwich Village,40,-73,Entire home/apt,2019-06-25,1,258,275.0,213.84,False
20742,16438038,Cosy room in Williamsburg,40630037,Clara,Brooklyn,Williamsburg,40,-73,Private room,2017-10-03,1,0,30.0,2.08,False
20743,16438893,"Great Room In Brooklyn, The Park, 30 min to MH.",64042146,David,Brooklyn,Flatbush,40,-73,Private room,2017-06-12,1,0,6.6,0.12,False
20744,16439234,"Big, Bright 1 Bedroom b/w Columbia, City College",1877402,Anna,Manhattan,Harlem,40,-73,Entire home/apt,2018-05-06,2,0,62.5,3.5999999999999996,False
20745,16439426,Spacious Room in Large 2 Bedroom Prewar Apartment,21136805,Kalim,Brooklyn,Crown Heights,40,-73,Private room,2019-02-15,1,45,41.0,1.61,False
20747,16440192,Interfaith Retreats (Mother Theresa),16677326,Alex And Zeena,Manhattan,Chelsea,40,-73,Private room,2019-06-24,12,344,85.0,158.9,False
20749,16440392,NYC Style Comfort 1 bd w/Private Living Space,104497453,Mark,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2017-09-24,3,37,75.0,1.68,False
20750,16441625,"Sunny FULL FLOOR 2 bedroom in Greenpoint, Brooklyn",1239078,Michael,Brooklyn,Greenpoint,40,-73,Entire home/apt,2017-10-06,2,0,75.0,30.3,False
20751,16441995,Sunny & Sweet 1BR BK Apt - 25 mins to Manhattan,24092157,Julie,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2018-09-03,1,38,71.5,2.08,False
20753,16442568,Big room near the park,107830761,Jonathan,Brooklyn,Flatbush,40,-73,Private room,2017-01-05,1,0,6.0,0.03,False
20754,16442660,Private Room in East Harlem,107830392,Nuries,Manhattan,East Harlem,40,-73,Private room,2018-05-28,1,188,75.0,268.45,False
20756,16442999,Cozy Studio in the Heart of Manhattan,107833451,Helena & Greg,Manhattan,Kips Bay,40,-73,Entire home/apt,2017-01-02,1,0,40.0,0.03,False
20757,16443103,Sunny and new luxury studio,107836121,Svetlana,Manhattan,Midtown,40,-73,Entire home/apt,2017-10-16,1,0,30.0,0.05,False
20759,16444320,Upper West Side - Two Private Rooms!,6897064,Paula,Manhattan,Upper West Side,40,-73,Private room,2017-01-02,2,0,29.0,0.03,False
20761,16448634,Centrally located East Village studio,49987,Meg,Manhattan,East Village,40,-73,Entire home/apt,2016-12-31,1,0,65.0,0.03,False
20762,16449169,Sunny spacious top floor of brownstone,344583,Daniel And Helene,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-20,1,22,60.0,359.09999999999997,False
20763,16449480,Entire 1BR Apt in Manhattanville,43490434,Corey,Manhattan,Harlem,40,-73,Entire home/apt,2019-06-11,1,9,50.0,158.44,False
20764,16449771,"Simple, Cozy Private Room Near Beach & Subway",36234811,Anna,Queens,Arverne,40,-73,Private room,2019-05-05,4,159,55.0,25.48,False
20766,16451278,Williamsburg Loft - Short or Long term Roommate,7988793,Andres,Brooklyn,Williamsburg,40,-73,Private room,2017-02-23,1,0,1.9666666666666666,0.03,False
20767,16451907,Lg Park Slope apt with Washer/Dryer & Backyard,1223281,Annette,Brooklyn,Gowanus,40,-73,Entire home/apt,2018-12-28,1,0,20.0,4.1,False
20768,16453520,"Beautiful, cozy 1bedroom in Williamsburg",1647202,Katya,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-05-28,1,44,100.0,47.36,False
20769,16453837,Big Brooklyn Townhouse Sanctuary,1192630,Christina,Brooklyn,Crown Heights,40,-73,Entire home/apt,2018-08-11,2,22,75.0,0.36,False
20770,16454164,Beautiful and Quiet Morningside Heights 1BR,19659393,Cathy,Manhattan,Morningside Heights,40,-73,Entire home/apt,2017-01-02,1,0,52.5,0.03,False
20771,16454273,Entire 3rd floor of Brownstone at Prospect Park!,107933494,Josie,Brooklyn,Park Slope,40,-73,Entire home/apt,2019-06-13,2,305,55.0,37.949999999999996,False
20772,16454703,"Spacious Brooklyn, New York Retreat",107939984,J,Brooklyn,Fort Hamilton,40,-74,Entire home/apt,2019-07-04,1,29,37.5,202.8,False
20775,16458046,Big Bright Room ☼ Lower East Side,97513787,Daniel,Manhattan,Chinatown,40,-73,Private room,2019-02-17,5,323,2.88,4.07,False
20776,16462626,Hip 2 Bed in Williamsburg w/Private Backyard,108009985,Helma,Brooklyn,Williamsburg,40,-73,Entire home/apt,2017-06-24,1,0,32.142857142857146,2.08,False
20777,16463445,Beautiful Apt in UES,50549111,Laura,Manhattan,Upper East Side,40,-73,Entire home/apt,2019-01-01,1,0,66.66666666666667,0.30000000000000004,False
20778,16463598,Penthouse HUGE balcony on Lex(1BR),50482164,Nina,Manhattan,Midtown,40,-73,Entire home/apt,2017-09-18,1,0,145.0,86.19,False
20779,16465524,Shared Room in Brooklyn,40871485,Ajay,Brooklyn,Bay Ridge,40,-74,Shared room,2017-01-14,1,0,4.4,0.03,False
20780,16465638,Modern Apartment in Bed-Stuy,794727,Martin,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-01,1,0,15.0,3.96,False
20781,16465690,Room in the heart of East Village,52243881,Andrea,Manhattan,East Village,40,-73,Private room,2018-01-02,2,0,90.0,2.08,False
20784,16466804,Gorgeous Garden Apt on Stunning Park,1708922,Molly & Mike,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-05-27,1,9,32.0,11.39,False
20786,16467165,Studio Apartment in Prospect Lefferts Gardens,7579679,Martha,Brooklyn,Prospect-Lefferts Gardens,40,-73,Entire home/apt,2017-05-03,1,0,12.5,0.04,False
20787,16467731,Beautiful 2 BR Apt. In Most Convenient Spot,108055585,Sue,Manhattan,Upper West Side,40,-73,Entire home/apt,2018-12-16,1,105,150.0,4.7700000000000005,False
20788,16468001,Charming Upper West Private Floor,49208451,Alix,Manhattan,Upper West Side,40,-73,Private room,2016-12-29,1,0,200.0,0.12,False
20789,16468083,MODERN BEDROOM IN BROOKLYN! BUSHWICK! FUN AREA!,107948590,Mailee,Brooklyn,Bushwick,40,-73,Private room,2016-12-28,1,0,59.0,0.03,False
20790,16468214,Great pad in Brooklyn next to train,108061424,Kevin,Brooklyn,Crown Heights,40,-73,Private room,2018-01-02,1,0,42.5,0.36,False
20791,16469132,Sunny Private Room close to Central Park - Harlem,16273228,Sherian,Manhattan,East Harlem,40,-73,Private room,2017-07-20,1,0,77.0,1.3800000000000001,False
20792,16469710,Nantucket Lounge of Upper East Side,108078909,Andrew,Manhattan,Upper East Side,40,-73,Private room,2017-12-31,1,0,113.0,1.61,False
20793,16471707,Bright and cozy room is Clinton Hill-Brooklyn,538300,Hubert,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2018-12-09,1,21,10.8,4.800000000000001,False
20794,16472789,Cozy bedroom in Long Island city.,26789852,Aendel,Queens,Long Island City,40,-73,Private room,2019-06-24,2,11,12.5,536.25,False
20796,16475570,Spacious private room near LGA airport,58391491,Juel,Queens,East Elmhurst,40,-73,Private room,2019-06-22,5,154,40.0,2124.15,False
20799,16476956,Newly renovated & Fully Furnished Super clean,51065605,Charles,Bronx,Port Morris,40,-73,Entire home/apt,2019-07-01,1,7,23.0,1.61,False
20801,16478472,Designer 2-BR with Stunning Views in Williamsburg,108160091,Dasha,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-05-19,3,342,7.266666666666667,20.5,False
20803,16479344,Large Studio Apt in Central Harlem (Entire Apt),2970729,Vera,Manhattan,Harlem,40,-73,Entire home/apt,2019-07-02,1,15,40.0,30.900000000000002,False
20804,16479459,Huge Modern Ensuite. Convenient. Incredible view!,19442899,David,Manhattan,Hell's Kitchen,40,-73,Private room,2017-10-20,1,0,17.0,4.07,False
20805,16480273,Sunny Spring Sanctuary ~ 2 Bedroom Apt.,108188109,Thomas,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-15,1,36,33.333333333333336,194.25,False
20806,16480421,Huge bedroom/private entrance/heart of Bushwick,62925063,Andrea,Brooklyn,Bushwick,40,-73,Private room,2019-04-13,2,83,69.0,1.98,False
20807,16480673,Charming 1 Bdr Apt in the Heart of West Village,19578509,Elodie,Manhattan,West Village,40,-74,Entire home/apt,2019-06-18,1,0,95.0,18.72,False
20809,16485273,"Quiet, clean, comfortable place in upper Manhattan",1624568,Kristina,Manhattan,Inwood,40,-73,Entire home/apt,2019-07-01,1,35,120.0,33.0,False
20810,16485990,Beautiful 2 BR apartment next to restaurants/train,13713605,Bea Ebony,Brooklyn,Kensington,40,-73,Entire home/apt,2019-06-23,2,141,46.666666666666664,14.170000000000002,False
20811,16486996,Apartment in Park Slope / Rooftop Access,36431705,Upinder,Brooklyn,Gowanus,40,-73,Private room,2019-05-26,1,253,18.75,1.61,False
20814,16487157,Great room 3 min to train 25 min to Manhattan.,85499618,Ibi,Queens,Rego Park,40,-73,Shared room,2019-05-18,1,56,110.0,1.9500000000000002,False
20815,16487823,2 Double Bed Hotel Style WYNDHAM MIDTOWN 45 *NYC*,69545883,Chayla,Manhattan,Midtown,40,-73,Private room,2017-05-27,12,365,199.66666666666666,0.14,False
20816,16487967,Private Room in 4BR Modern Manhattan Apartment,24752198,Brando,Manhattan,Upper West Side,40,-73,Private room,2017-01-30,1,0,12.666666666666666,0.03,False
20817,16488277,Your Fab Home Away from Home awaits You in NYC!!!!,59559158,Hello,Manhattan,Tribeca,40,-74,Entire home/apt,2019-06-09,1,38,187.5,30.900000000000002,False
20818,16488787,Newly Renovated Two Bedroom one bathroom,108272855,Lily,Brooklyn,Sunset Park,40,-74,Entire home/apt,2019-06-20,1,144,45.0,380.16,False
20819,16489149,2 BDRM PRESIDENTIAL LUXURY CONDO MIDTOWN 45  NYC *,69545883,Chayla,Manhattan,Midtown,40,-73,Private room,2017-09-11,12,365,333.0,0.05,False
20822,16490732,Entire 3rd Fl in Brownstone steps to Prospect Park,107933494,Josie,Brooklyn,Park Slope,40,-73,Entire home/apt,2019-05-29,2,309,86.66666666666667,10.2,False
20824,16491507,Extra Cozy Room in Center of Williamsburg,4033160,Brian,Brooklyn,Williamsburg,40,-73,Private room,2017-01-01,1,0,98.0,0.30000000000000004,False
20825,16491731,1 TwinXL Bed Walk-To TIME SQUARE #ForReal,51830483,Nathan,Manhattan,Hell's Kitchen,40,-73,Private room,2019-02-19,2,151,79.0,14.0,False
20826,16493057,Artistic Union sq duplex + private roof top NYC,69398683,Ben,Manhattan,West Village,40,-74,Entire home/apt,2019-07-01,1,0,87.5,2.66,False
20827,16493084,Bedroom (KING) & private bath - Brand New & Modern,7427325,Jenia,Manhattan,Hell's Kitchen,40,-73,Private room,2017-06-29,2,0,200.0,13.799999999999999,False
20829,16497297,Glass factory loft,5379884,Jacob,Brooklyn,Greenpoint,40,-73,Private room,2019-05-31,1,0,8.571428571428571,0.8,False
20830,16498294,COZY BEAUTIFUL APT IN EAST VILLAGE,13312279,Marta,Manhattan,East Village,40,-73,Entire home/apt,2018-09-01,1,0,31.25,9.520000000000001,False
20831,16498335,Spacious private room Uptown NYC,17713747,Polly,Manhattan,Washington Heights,40,-73,Private room,2017-03-03,3,159,4.0,0.03,False
20832,16499274,Two bedroom apt in Williamsburg,13924244,Steven,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-05-14,1,6,25.0,103.68,False
20833,16499824,"Upper West 2BR, Met, Lincoln Center, Central Park",108367656,Lesya,Manhattan,Upper West Side,40,-73,Entire home/apt,2018-11-25,1,0,56.25,4.2,False
20834,16503382,Cozy Brownstone Apartment Near City,26495426,Aj,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-07-06,1,88,36.666666666666664,704.13,False
20835,16504513,Gorgeous Industrial Loft in Prime Williamsburg,5179443,Vinay,Brooklyn,Williamsburg,40,-73,Entire home/apt,2018-11-11,1,0,48.75,1.61,False
20836,16504986,Sunny Bedroom In The Heart of Bushwick,108448918,Jermaine,Brooklyn,Bushwick,40,-73,Private room,2017-05-28,1,0,18.333333333333332,5.59,False
20837,16505722,"Spacious, bright studio near Prospect Park",15279171,Ashley,Brooklyn,Flatbush,40,-73,Entire home/apt,2017-08-28,1,0,27.5,0.8,False
20838,16506016,Harlem Monthly Rental True Two Bedroom 1 Bath,12145783,Enid,Manhattan,East Harlem,40,-73,Entire home/apt,2018-12-23,2,220,3.3,0.66,False
20840,16506579,Interfaith Retreats (Kirtan),16677326,Alex And Zeena,Manhattan,Chelsea,40,-73,Private room,2019-06-15,12,356,85.0,381.23999999999995,False
20841,16507002,LIC Room w/ Clean & Comfy Amenities + 6 Trains,100112994,Felix,Queens,Long Island City,40,-73,Private room,2019-07-01,2,42,33.333333333333336,250.88000000000002,False
20842,16507116,"THE REAL NYC EXPERIENCE! 20 MINS TO NY, QUEEN BED",51025844,Kdn,Manhattan,Inwood,40,-73,Private room,2019-06-23,3,180,34.5,54.940000000000005,False
20843,16507804,Spacious bedroom,1635983,Sheila,Bronx,Schuylerville,40,-73,Private room,2019-07-06,3,135,11.5,70.95,False
20844,16507990,Cozy Upper West Private Floor,108489381,Shane,Manhattan,Upper West Side,40,-73,Private room,2017-01-02,1,0,165.0,0.03,False
20846,16508710,Small Cozy Room,20414850,Han,Queens,Glendale,40,-73,Private room,2016-12-29,1,0,20.0,0.12,False
20848,16513101,Cool Brooklyn Flat,23293950,Anthony,Brooklyn,Red Hook,40,-74,Entire home/apt,2019-07-05,1,275,57.5,624.96,False
20849,16513698,Very Big Manhattan Apartment very big Living Room,37994197,Sophia,Manhattan,Lower East Side,40,-73,Entire home/apt,2019-06-23,1,71,116.33333333333333,193.04,False
20850,16514343,"Modern, Beautiful Tribeca 2-Bedroom Loft",12554468,Eric,Manhattan,Tribeca,40,-74,Entire home/apt,2019-07-06,1,1,129.5,467.48,False
20851,16514760,Large 1BR Brooklyn Apt,45293248,Nicholas,Brooklyn,Williamsburg,40,-73,Entire home/apt,2017-09-04,1,0,45.666666666666664,0.30000000000000004,False
20853,16514949,1 Bedr.Apt.(1-3 guests)+Wifi-Private Bath+Kitchen,99643776,Claire,Manhattan,Chinatown,40,-73,Entire home/apt,2019-07-03,2,124,53.333333333333336,54.0,False
20854,16515501,"Bright, Open, and Beautiful 2-Bedroom!",411560,Joel,Brooklyn,Williamsburg,40,-73,Entire home/apt,2017-08-28,1,0,100.0,0.04,False
